name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,car_name,car_model,car_age,depreciation,log_km_driven
Tata Nano Lx,2011.0,120000.0,20000.0,Petrol,Individual,Manual,First Owner,Tata,Nano Lx,14.0,0.6,9.90353755128617
Hyundai i20 Asta 1.4 CRDi,2013.0,300000.0,90000.0,Deisel,Individual,Manual,First Owner,Hyundai,i20 Asta 1.4 CRDi,12.0,0.3,11.407576060361786
Tata Indigo LX,2011.0,140000.0,60000.0,Deisel,Individual,Manual,Second Owner,Tata,Indigo LX,14.0,0.6,11.002116507732017
Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,2015.0,640000.0,23000.0,Petrol,Individual,Manual,First Owner,Skoda,Rapid 1.6 MPI Ambition With Alloy Wheel,10.0,0.3,10.043292972227004
Hyundai EON Magna Plus,2018.0,380000.0,22155.0,Petrol,Individual,Manual,First Owner,Hyundai,EON Magna Plus,7.0,0.0,10.005863619152995
Tata Nano Lx,2011.0,120000.0,20000.0,Petrol,Individual,Manual,First Owner,Tata,Nano Lx,14.0,0.6,9.90353755128617
Maruti Ciaz 1.4 Delta,2018.0,650000.0,70000.0,Petrol,Individual,Manual,First Owner,Maruti,Ciaz 1.4 Delta,7.0,0.0,11.156264806643742
Maruti Alto LX,2009.0,150000.0,60000.0,Petrol,Individual,Manual,Second Owner,Maruti,Alto LX,16.0,0.8,11.002116507732017
Ford Figo Aspire 1.2 Ti-VCT Trend,2018.0,550000.0,35000.0,Petrol,Individual,Manual,First Owner,Ford,Figo Aspire 1.2 Ti-VCT Trend,7.0,0.0,10.463131911491967
Mahindra XUV500 W8 4WD,2012.0,650000.0,71042.0,Deisel,Dealer,Manual,First Owner,Mahindra,XUV500 W8 4WD,13.0,0.6,11.171040606504132
Skoda Laura Ambiente 2.0 TDI CR MT,2012.0,1025000.0,167870.0,Deisel,Dealer,Manual,Second Owner,Skoda,Laura Ambiente 2.0 TDI CR MT,13.0,0.6,12.030951106289246
Mercedes-Benz C-Class Progressive C 220d,2018.0,3800000.0,10000.0,Deisel,Dealer,Automatic,First Owner,Mercedes-Benz,C-Class Progressive C 220d,7.0,0.0,9.210440366976517
BMW 3 Series 320d Sport,2013.0,1490000.0,40000.0,Deisel,Dealer,Automatic,First Owner,BMW,3 Series 320d Sport,12.0,0.3,10.596659732783579
BMW X5 xDrive 30d xLine,2019.0,4950000.0,30000.0,Deisel,Dealer,Automatic,First Owner,BMW,X5 xDrive 30d xLine,6.0,0.0,10.308985993422082
Honda City i-VTEC CVT ZX,2018.0,1140000.0,23038.0,Petrol,Trustmark Dealer,Automatic,First Owner,Honda,City i-VTEC CVT ZX,7.0,0.0,10.044943711090122
Chevrolet Beat Diesel LS,2011.0,95000.0,70000.0,Deisel,Individual,Manual,First Owner,Chevrolet,Beat Diesel LS,14.0,0.6,11.156264806643742
BMW 3 Series GT Luxury Line,2017.0,400000.0,30000.0,Deisel,Individual,Automatic,First Owner,BMW,3 Series GT Luxury Line,8.0,0.0,10.308985993422082
Hyundai Grand i10 1.2 Kappa Magna AT,2017.0,550000.0,19890.0,Petrol,Dealer,Automatic,First Owner,Hyundai,Grand i10 1.2 Kappa Magna AT,8.0,0.0,9.89802264710506
Maruti Ertiga VXI,2015.0,625000.0,11918.0,Petrol,Trustmark Dealer,Manual,First Owner,Maruti,Ertiga VXI,10.0,0.3,9.385889044482708
Hyundai Grand i10 Magna AT,2017.0,520000.0,39157.0,Petrol,Dealer,Automatic,First Owner,Hyundai,Grand i10 Magna AT,8.0,0.0,10.575360022817218
Chevrolet Beat LT Option,2016.0,239000.0,41000.0,Petrol,Dealer,Manual,First Owner,Chevrolet,Beat LT Option,9.0,0.0,10.62135173563291
Toyota Fortuner 4x2 AT,2017.0,2600000.0,47162.0,Deisel,Trustmark Dealer,Automatic,First Owner,Toyota,Fortuner 4x2 AT,8.0,0.0,10.761364965859624
Hyundai i10 Magna,2012.0,229999.0,49824.0,Petrol,Dealer,Manual,First Owner,Hyundai,i10 Magna,13.0,0.6,10.816272145080996
Audi A6 2.0 TDI Premium Plus,2013.0,1300000.0,58500.0,Deisel,Dealer,Automatic,First Owner,Audi,A6 2.0 TDI Premium Plus,12.0,0.3,10.97679912709094
Maruti Baleno Delta 1.2,2017.0,585000.0,43608.0,Petrol,Trustmark Dealer,Manual,First Owner,Maruti,Baleno Delta 1.2,8.0,0.0,10.683018830053381
Maruti Baleno Alpha CVT,2018.0,825000.0,11212.0,Petrol,Individual,Automatic,First Owner,Maruti,Baleno Alpha CVT,7.0,0.0,9.324829098460881
Hyundai i20 1.4 Magna Executive,2013.0,280000.0,52000.0,Deisel,Dealer,Manual,First Owner,Hyundai,i20 1.4 Magna Executive,12.0,0.3,10.859018228147887
Maruti Baleno Zeta,2016.0,725000.0,49217.0,Petrol,Trustmark Dealer,Manual,First Owner,Maruti,Baleno Zeta,9.0,0.0,10.804014689230804
Hyundai Xcent 1.2 Kappa S,2015.0,375000.0,70000.0,Petrol,Individual,Manual,First Owner,Hyundai,Xcent 1.2 Kappa S,10.0,0.3,11.156264806643742
Honda City VTEC,2003.0,310000.0,90000.0,Petrol,Individual,Manual,First Owner,Honda,City VTEC,22.0,0.8,11.407576060361786
Maruti Swift Dzire VDi,2011.0,375000.0,190000.0,Deisel,Individual,Manual,Third Owner,Maruti,Swift Dzire VDi,14.0,0.6,12.154784614286667
Ford Endeavour 3.2 Titanium AT 4X4,2016.0,1950000.0,106000.0,Deisel,Individual,Automatic,First Owner,Ford,Endeavour 3.2 Titanium AT 4X4,9.0,0.0,11.571203807011969
Tata Xenon XT EX 4X2,2014.0,400000.0,80000.0,Deisel,Individual,Manual,Second Owner,Tata,Xenon XT EX 4X2,11.0,0.3,11.289794413577894
Maruti Eeco 7 Seater Standard BSIV,2018.0,270000.0,20000.0,Petrol,Individual,Manual,First Owner,Maruti,Eeco 7 Seater Standard BSIV,7.0,0.0,9.90353755128617
Maruti Ertiga ZDI,2012.0,555000.0,110000.0,Deisel,Individual,Manual,Second Owner,Maruti,Ertiga ZDI,13.0,0.6,11.608244735642321
Renault Duster 85PS Diesel RxL,2013.0,500000.0,60000.0,Deisel,Individual,Manual,Second Owner,Renault,Duster 85PS Diesel RxL,12.0,0.3,11.002116507732017
Skoda Laura Elegance 1.9 TDI  AT,2010.0,400000.0,130000.0,Deisel,Individual,Automatic,Second Owner,Skoda,Laura Elegance 1.9 TDI  AT,15.0,0.6,11.775297421715827
Renault KWID 1.0 RXT Optional,2017.0,280000.0,28838.0,Petrol,Individual,Manual,First Owner,Renault,KWID 1.0 RXT Optional,8.0,0.0,10.269483916733925
Tata Indica GLS BS IV,2008.0,80000.0,200000.0,Petrol,Individual,Manual,First Owner,Tata,Indica GLS BS IV,17.0,0.8,12.206077645517674
Tata Indica DLS,2006.0,55000.0,100000.0,Deisel,Individual,Manual,First Owner,Tata,Indica DLS,19.0,0.8,11.51293546492023
Maruti Alto 800 LXI Airbag,2014.0,250000.0,50000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto 800 LXI Airbag,11.0,0.3,10.819798284210286
Mahindra Bolero SLX 2WD,2010.0,250000.0,190000.0,Deisel,Individual,Manual,First Owner,Mahindra,Bolero SLX 2WD,15.0,0.6,12.154784614286667
Mahindra Jeep MM 540,2007.0,95000.0,100000.0,Deisel,Individual,Manual,Second Owner,Mahindra,Jeep MM 540,18.0,0.8,11.51293546492023
Mahindra Scorpio 1.99 S10,2014.0,725000.0,135000.0,Deisel,Individual,Manual,Second Owner,Mahindra,Scorpio 1.99 S10,11.0,0.3,11.813037464800539
Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,320000.0,50000.0,Deisel,Individual,Manual,First Owner,Mahindra,Bolero Power Plus Plus AC BSIV PS,10.0,0.3,10.819798284210286
Skoda Octavia Elegance 2.0 TDI AT,2014.0,1582499.5,135000.0,Deisel,Individual,Automatic,Third Owner,Skoda,Octavia Elegance 2.0 TDI AT,11.0,0.3,11.813037464800539
Chevrolet Beat Diesel LS,2012.0,160000.0,50000.0,Deisel,Individual,Manual,First Owner,Chevrolet,Beat Diesel LS,13.0,0.6,10.819798284210286
Honda Jazz 1.5 VX i DTEC,2018.0,790000.0,19571.0,Deisel,Dealer,Manual,First Owner,Honda,Jazz 1.5 VX i DTEC,7.0,0.0,9.881855252409014
Honda City i-VTEC ZX,2018.0,1200000.0,29600.0,Petrol,Dealer,Manual,First Owner,Honda,City i-VTEC ZX,7.0,0.0,10.295563423525277
Maruti Swift LXI,2011.0,175000.0,70000.0,Petrol,Individual,Manual,First Owner,Maruti,Swift LXI,14.0,0.6,11.156264806643742
Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018.0,950000.0,15000.0,Deisel,Individual,Automatic,First Owner,Maruti,Vitara Brezza ZDi Plus AMT Dual Tone,7.0,0.0,9.61587214452889
Maruti Celerio LXI MT BSIV,2019.0,340000.0,50000.0,Petrol,Individual,Manual,First Owner,Maruti,Celerio LXI MT BSIV,6.0,0.0,10.819798284210286
Renault Captur 1.5 Diesel RXT,2017.0,825000.0,13500.0,Deisel,Individual,Manual,First Owner,Renault,Captur 1.5 Diesel RXT,8.0,0.0,9.510519035757246
Audi A4 30 TFSI Technology,2018.0,3100000.0,22000.0,Petrol,Individual,Automatic,First Owner,Audi,A4 30 TFSI Technology,7.0,0.0,9.99884318585288
Honda Amaze VX Diesel BSIV,2018.0,780000.0,25000.0,Deisel,Individual,Manual,First Owner,Honda,Amaze VX Diesel BSIV,7.0,0.0,10.12667110305036
Toyota Corolla Altis 1.8 VL AT,2010.0,350000.0,80000.0,Petrol,Individual,Automatic,Third Owner,Toyota,Corolla Altis 1.8 VL AT,15.0,0.6,11.289794413577894
Honda Amaze VX Petrol BSIV,2018.0,690000.0,25000.0,Petrol,Dealer,Manual,First Owner,Honda,Amaze VX Petrol BSIV,7.0,0.0,10.12667110305036
Maruti Alto 800 VXI,2016.0,245000.0,60000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto 800 VXI,9.0,0.0,11.002116507732017
Honda Amaze VX Diesel BSIV,2018.0,790000.0,49000.0,Deisel,Dealer,Manual,First Owner,Honda,Amaze VX Diesel BSIV,7.0,0.0,10.799595985047786
Honda Amaze VX i-VTEC,2018.0,680000.0,48600.0,Petrol,Dealer,Manual,First Owner,Honda,Amaze VX i-VTEC,7.0,0.0,10.791399385808587
Maruti Zen Estilo Sports,2008.5,140000.0,120000.0,Petrol,Individual,Manual,First Owner,Maruti,Zen Estilo Sports,16.5,0.8,11.695255355062795
Maruti Ertiga ZDI Plus,2019.0,1100000.0,30000.0,Deisel,Individual,Manual,First Owner,Maruti,Ertiga ZDI Plus,6.0,0.0,10.308985993422082
Renault Lodgy 85PS RxL,2015.0,715000.0,35000.0,Deisel,Individual,Manual,First Owner,Renault,Lodgy 85PS RxL,10.0,0.3,10.463131911491967
Audi A4 3.0 TDI Quattro,2013.0,1580000.0,86000.0,Deisel,Dealer,Automatic,First Owner,Audi,A4 3.0 TDI Quattro,12.0,0.3,11.362114203075018
Audi Q3 2.0 TDI Quattro Premium Plus,2015.0,1750000.0,127643.0,Deisel,Dealer,Automatic,First Owner,Audi,Q3 2.0 TDI Quattro Premium Plus,10.0,0.3,11.757000418039665
Tata Zest Revotron 1.2T XMS,2018.0,400000.0,54000.0,Petrol,Dealer,Manual,Second Owner,Tata,Zest Revotron 1.2T XMS,7.0,0.0,10.896757843893464
Audi A6 2.0 TDI  Design Edition,2014.0,1750000.0,102354.0,Deisel,Dealer,Automatic,First Owner,Audi,A6 2.0 TDI  Design Edition,11.0,0.3,11.536202441874721
Audi Q5 2.0 TFSI Quattro Premium Plus,2014.0,1850000.0,62237.0,Petrol,Dealer,Automatic,First Owner,Audi,Q5 2.0 TFSI Quattro Premium Plus,11.0,0.3,11.038721024659884
Hyundai Santro Xing XL eRLX Euro III,2005.0,114999.0,90000.0,Petrol,Dealer,Manual,Second Owner,Hyundai,Santro Xing XL eRLX Euro III,20.0,0.8,11.407576060361786
Ford EcoSport 1.5 TDCi Titanium BSIV,2018.0,950000.0,21394.0,Deisel,Dealer,Manual,First Owner,Ford,EcoSport 1.5 TDCi Titanium BSIV,7.0,0.0,9.970912528850917
Datsun GO T Petrol,2015.0,310000.0,32686.0,Petrol,Dealer,Manual,First Owner,Datsun,GO T Petrol,10.0,0.3,10.394732724323175
Mahindra Jeep CJ 500 DI,2006.0,575000.0,1001.0,Deisel,Dealer,Manual,First Owner,Mahindra,Jeep CJ 500 DI,19.0,0.8,6.90975328164481
Renault Pulse RxZ,2017.0,490000.0,22000.0,Deisel,Dealer,Manual,First Owner,Renault,Pulse RxZ,8.0,0.0,9.99884318585288
Hyundai Grand i10 Magna,2017.0,480000.0,53261.0,Petrol,Dealer,Manual,First Owner,Hyundai,Grand i10 Magna,8.0,0.0,10.882978410296374
Land Rover Discovery Sport SD4 HSE Luxury,2016.0,3500000.0,53000.0,Deisel,Dealer,Automatic,First Owner,Land,Rover Discovery Sport SD4 HSE Luxury,9.0,0.0,10.87806606028079
Renault KWID 1.0 RXT Optional,2018.0,370000.0,10000.0,Petrol,Dealer,Manual,First Owner,Renault,KWID 1.0 RXT Optional,7.0,0.0,9.210440366976517
Maruti Baleno Alpha 1.3,2017.0,835000.0,14000.0,Deisel,Dealer,Manual,First Owner,Maruti,Baleno Alpha 1.3,8.0,0.0,9.546884034617925
Volkswagen Polo 2015-2019 1.2 MPI Highline,2017.0,650000.0,44000.0,Petrol,Dealer,Manual,First Owner,Volkswagen,Polo 2015-2019 1.2 MPI Highline,8.0,0.0,10.691967639914864
Toyota Etios VD,2014.0,670000.0,39895.0,Deisel,Dealer,Manual,First Owner,Toyota,Etios VD,11.0,0.3,10.59403134722596
Chevrolet Cruze LTZ AT,2013.5,950000.0,73000.0,Deisel,Dealer,Automatic,First Owner,Chevrolet,Cruze LTZ AT,11.5,0.3,11.19822841866684
Honda City i-VTEC SV,2014.0,690000.0,17000.0,Petrol,Dealer,Manual,First Owner,Honda,City i-VTEC SV,11.0,0.3,9.741027444837728
Volkswagen Polo 2015-2019 1.2 MPI Highline,2017.0,670000.0,18591.0,Petrol,Dealer,Manual,First Owner,Volkswagen,Polo 2015-2019 1.2 MPI Highline,8.0,0.0,9.830486659651637
Tata Nexon 1.5 Revotorq XZ,2017.0,925000.0,26766.0,Deisel,Dealer,Manual,First Owner,Tata,Nexon 1.5 Revotorq XZ,8.0,0.0,10.194925064489325
Hyundai EON Magna Plus,2015.0,250000.0,55340.0,Petrol,Individual,Manual,First Owner,Hyundai,EON Magna Plus,10.0,0.3,10.921269323289689
Tata Sumo Gold EX,2013.0,509999.0,42000.0,Deisel,Individual,Manual,First Owner,Tata,Sumo Gold EX,12.0,0.3,10.645448706505872
Honda City i DTEC VX,2014.0,520000.0,70000.0,Deisel,Individual,Manual,First Owner,Honda,City i DTEC VX,11.0,0.3,11.156264806643742
Hyundai Accent CRDi,2005.0,100000.0,100000.0,Deisel,Individual,Manual,First Owner,Hyundai,Accent CRDi,20.0,0.8,11.51293546492023
Tata Indica DLS,2006.0,85000.0,300000.0,Deisel,Individual,Manual,Second Owner,Tata,Indica DLS,19.0,0.8,12.611541086966115
Tata Indigo LX,2009.0,130000.0,110000.0,Deisel,Individual,Manual,Third Owner,Tata,Indigo LX,16.0,0.8,11.608244735642321
Ford EcoSport 1.5 TDCi Titanium BSIV,2018.0,950000.0,27620.0,Deisel,Dealer,Manual,First Owner,Ford,EcoSport 1.5 TDCi Titanium BSIV,7.0,0.0,10.226331631955956
Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,2015.0,450000.0,70000.0,Petrol,Individual,Manual,First Owner,Ford,Figo Aspire 1.2 Ti-VCT Titanium Plus,10.0,0.3,11.156264806643742
Honda City S,2012.0,320000.0,50000.0,Petrol,Individual,Manual,Second Owner,Honda,City S,13.0,0.6,10.819798284210286
Maruti Swift Dzire VDI,2015.0,480000.0,50000.0,Deisel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,10.0,0.3,10.819798284210286
Mercedes-Benz New C-Class C 220 CDI Grand Edition,2014.0,2490000.0,46000.0,Deisel,Individual,Automatic,First Owner,Mercedes-Benz,New C-Class C 220 CDI Grand Edition,11.0,0.3,10.736418414365376
Toyota Innova 2.5 VX 8 STR,2012.0,790000.0,82000.0,Deisel,Individual,Manual,First Owner,Toyota,Innova 2.5 VX 8 STR,13.0,0.6,11.314486721293981
Maruti Omni MPI STD BSIV,2016.0,250000.0,120000.0,Petrol,Individual,Manual,First Owner,Maruti,Omni MPI STD BSIV,9.0,0.0,11.695255355062795
Maruti Alto LXi,2006.0,75000.0,100000.0,Petrol,Individual,Manual,Third Owner,Maruti,Alto LXi,19.0,0.8,11.51293546492023
Tata Indica GLS BS IV,2010.0,99000.0,70000.0,Petrol,Individual,Manual,First Owner,Tata,Indica GLS BS IV,15.0,0.6,11.156264806643742
Maruti S-Cross Zeta DDiS 200 SH,2018.0,850000.0,20000.0,Deisel,Individual,Manual,First Owner,Maruti,S-Cross Zeta DDiS 200 SH,7.0,0.0,9.90353755128617
Mahindra Xylo D4 BSIV,2013.0,250000.0,200000.0,Deisel,Individual,Manual,First Owner,Mahindra,Xylo D4 BSIV,12.0,0.3,12.206077645517674
Toyota Innova Crysta 2.5 VX BS IV,2011.0,520000.0,120000.0,Deisel,Individual,Manual,First Owner,Toyota,Innova Crysta 2.5 VX BS IV,14.0,0.6,11.695255355062795
Hyundai Verna CRDi 1.6 AT SX Option,2018.0,1100000.0,30000.0,Deisel,Individual,Automatic,First Owner,Hyundai,Verna CRDi 1.6 AT SX Option,7.0,0.0,10.308985993422082
Toyota Innova 2.5 V Diesel 7-seater,2005.0,200000.0,223000.0,Deisel,Individual,Manual,First Owner,Toyota,Innova 2.5 V Diesel 7-seater,20.0,0.8,12.314931534737134
Maruti Swift Dzire VDI,2016.0,525000.0,50000.0,Deisel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,9.0,0.0,10.819798284210286
Hyundai i20 Asta 1.2,2016.0,500000.0,40000.0,Petrol,Individual,Manual,First Owner,Hyundai,i20 Asta 1.2,9.0,0.0,10.596659732783579
Mahindra Scorpio S2 7 Seater,2016.0,675000.0,161327.0,Deisel,Individual,Manual,First Owner,Mahindra,Scorpio S2 7 Seater,9.0,0.0,11.991194838632996
Hyundai i10 Magna 1.2 iTech SE,2009.0,150000.0,60000.0,Petrol,Individual,Manual,Third Owner,Hyundai,i10 Magna 1.2 iTech SE,16.0,0.8,11.002116507732017
Mahindra Bolero DI,2007.0,250000.0,50000.0,Deisel,Individual,Manual,First Owner,Mahindra,Bolero DI,18.0,0.8,10.819798284210286
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019.0,450000.0,6000.0,Petrol,Individual,Manual,First Owner,Hyundai,Grand i10 1.2 Kappa Sportz BSIV,6.0,0.0,8.699681400989514
Hyundai Santro Xing XS,2009.0,150000.0,68000.0,Petrol,Individual,Manual,Second Owner,Hyundai,Santro Xing XS,16.0,0.8,11.127277689932466
Chevrolet Beat Diesel LS,2012.0,200000.0,85000.0,Deisel,Individual,Manual,First Owner,Chevrolet,Beat Diesel LS,13.0,0.6,11.350418300109132
Mahindra Scorpio VLS AT 2.2 mHAWK,2011.0,525000.0,70000.0,Deisel,Individual,Automatic,First Owner,Mahindra,Scorpio VLS AT 2.2 mHAWK,14.0,0.6,11.156264806643742
Maruti Esteem VX,1999.0,60000.0,35000.0,Petrol,Individual,Manual,Second Owner,Maruti,Esteem VX,26.0,0.8,10.463131911491967
Maruti Swift Vdi BSIII,2010.0,180000.0,100000.0,Deisel,Individual,Manual,Second Owner,Maruti,Swift Vdi BSIII,15.0,0.6,11.51293546492023
Honda Amaze S i-Dtech,2015.0,475000.0,110000.0,Deisel,Individual,Manual,First Owner,Honda,Amaze S i-Dtech,10.0,0.3,11.608244735642321
Mahindra Scorpio VLS AT 2.2 mHAWK,2010.0,380000.0,195000.0,Deisel,Individual,Automatic,Second Owner,Mahindra,Scorpio VLS AT 2.2 mHAWK,15.0,0.6,12.180759965737863
Maruti Alto 800 LXI,2015.0,285000.0,46000.0,Petrol,Individual,Manual,Second Owner,Maruti,Alto 800 LXI,10.0,0.3,10.736418414365376
Maruti Alto LXi BSIII,2008.0,91200.0,60000.0,Petrol,Individual,Manual,Second Owner,Maruti,Alto LXi BSIII,17.0,0.8,11.002116507732017
Datsun RediGO T Option,2017.0,250000.0,46000.0,Petrol,Individual,Manual,First Owner,Datsun,RediGO T Option,8.0,0.0,10.736418414365376
Hyundai Grand i10 CRDi Sportz,2015.0,400000.0,42000.0,Deisel,Individual,Manual,First Owner,Hyundai,Grand i10 CRDi Sportz,10.0,0.3,10.645448706505872
Hyundai Santro Xing XG AT,2004.0,160000.0,90000.0,Petrol,Individual,Automatic,Second Owner,Hyundai,Santro Xing XG AT,21.0,0.8,11.407576060361786
Skoda Yeti Ambition 4X2,2012.0,650000.0,85000.0,Deisel,Individual,Manual,First Owner,Skoda,Yeti Ambition 4X2,13.0,0.6,11.350418300109132
Hyundai Verna 1.6 SX,2012.0,409999.0,120000.0,Deisel,Individual,Manual,Third Owner,Hyundai,Verna 1.6 SX,13.0,0.6,11.695255355062795
Ford Ecosport 1.5 DV5 MT Titanium,2013.0,425000.0,72000.0,Deisel,Individual,Manual,First Owner,Ford,Ecosport 1.5 DV5 MT Titanium,12.0,0.3,11.184435286790631
Maruti Wagon R LXI CNG,2013.0,250000.0,71000.0,CNG,Individual,Manual,Second Owner,Maruti,Wagon R LXI CNG,12.0,0.3,11.170449240431308
Maruti Swift Dzire VXi,2009.0,200000.0,80000.0,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,Swift Dzire VXi,16.0,0.8,11.289794413577894
Maruti Wagon R LXI CNG,2013.0,250000.0,71000.0,CNG,Individual,Manual,Second Owner,Maruti,Wagon R LXI CNG,12.0,0.3,11.170449240431308
Volkswagen Polo Diesel Trendline 1.2L,2010.0,130000.0,144000.0,Deisel,Individual,Manual,Fourth & Above Owner,Volkswagen,Polo Diesel Trendline 1.2L,15.0,0.6,11.87757552297847
Maruti Eeco 5 Seater AC BSIV,2017.0,260000.0,30000.0,Petrol,Dealer,Manual,First Owner,Maruti,Eeco 5 Seater AC BSIV,8.0,0.0,10.308985993422082
Hyundai Verna SX,2007.0,155000.0,80000.0,Petrol,Dealer,Manual,First Owner,Hyundai,Verna SX,18.0,0.8,11.289794413577894
Honda Jazz 1.5 VX i DTEC,2015.0,450000.0,38000.0,Deisel,Individual,Manual,First Owner,Honda,Jazz 1.5 VX i DTEC,10.0,0.3,10.545367754151743
Maruti SX4 Celebration Petrol,2012.0,220000.0,90000.0,Petrol,Individual,Manual,Second Owner,Maruti,SX4 Celebration Petrol,13.0,0.6,11.407576060361786
Hyundai i20 Active S Diesel,2018.0,650000.0,37000.0,Deisel,Dealer,Manual,First Owner,Hyundai,i20 Active S Diesel,7.0,0.0,10.518700218288165
Maruti Alto 800 LXI,2018.0,285000.0,30000.0,Petrol,Dealer,Manual,First Owner,Maruti,Alto 800 LXI,7.0,0.0,10.308985993422082
Honda Amaze V CVT Petrol BSIV,2018.0,725000.0,26000.0,Petrol,Dealer,Automatic,First Owner,Honda,Amaze V CVT Petrol BSIV,7.0,0.0,10.165890277802454
Maruti Ciaz ZXi,2016.0,625000.0,30000.0,Petrol,Dealer,Manual,First Owner,Maruti,Ciaz ZXi,9.0,0.0,10.308985993422082
Hyundai i20 Active SX Petrol,2016.0,550000.0,23000.0,Petrol,Dealer,Manual,First Owner,Hyundai,i20 Active SX Petrol,9.0,0.0,10.043292972227004
Hyundai i10 Magna,2012.0,240000.0,80000.0,Petrol,Individual,Manual,First Owner,Hyundai,i10 Magna,13.0,0.6,11.289794413577894
Nissan Terrano XL 85 PS,2014.0,600000.0,27000.0,Deisel,Dealer,Manual,First Owner,Nissan,Terrano XL 85 PS,11.0,0.3,10.203629181337648
Tata New Safari DICOR 2.2 EX 4x2,2012.0,350000.0,65000.0,Deisel,Dealer,Manual,First Owner,Tata,New Safari DICOR 2.2 EX 4x2,13.0,0.6,11.082157933374816
Hyundai EON Magna Plus,2015.0,245000.0,32000.0,Petrol,Dealer,Manual,First Owner,Hyundai,EON Magna Plus,10.0,0.3,10.373522431293592
BMW X1 sDrive 20d xLine,2017.0,2400000.0,30000.0,Deisel,Individual,Automatic,First Owner,BMW,X1 sDrive 20d xLine,8.0,0.0,10.308985993422082
Mahindra Scorpio SLE BS IV,2014.0,620000.0,80000.0,Deisel,Dealer,Manual,First Owner,Mahindra,Scorpio SLE BS IV,11.0,0.3,11.289794413577894
Maruti Swift Dzire 1.2 Vxi BSIV,2014.0,395000.0,52000.0,Petrol,Dealer,Manual,Second Owner,Maruti,Swift Dzire 1.2 Vxi BSIV,11.0,0.3,10.859018228147887
Maruti Alto 800 LXI,2014.0,635000.0,13250.0,Petrol,Dealer,Manual,First Owner,Maruti,Alto 800 LXI,11.0,0.3,9.491828300264636
Maruti Alto LX,2011.0,180000.0,36000.0,Petrol,Dealer,Manual,First Owner,Maruti,Alto LX,14.0,0.6,10.491301994830229
Maruti Swift ZDI Plus,2014.0,484999.0,73000.0,Deisel,Dealer,Manual,Second Owner,Maruti,Swift ZDI Plus,11.0,0.3,11.19822841866684
Maruti Alto LX,2004.0,110000.0,60000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto LX,21.0,0.8,11.002116507732017
Maruti Wagon R VXI BSIII,2006.0,150000.0,60000.0,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R VXI BSIII,19.0,0.8,11.002116507732017
Chevrolet Tavera Neo 2 LT L 9 Str,2012.0,400000.0,110000.0,Deisel,Individual,Manual,First Owner,Chevrolet,Tavera Neo 2 LT L 9 Str,13.0,0.6,11.608244735642321
Tata Indica Vista Aura Plus 1.3 Quadrajet,2012.0,200000.0,70000.0,Deisel,Individual,Manual,Second Owner,Tata,Indica Vista Aura Plus 1.3 Quadrajet,13.0,0.6,11.156264806643742
Renault Duster 85PS Diesel RxL Plus,2013.0,302000.0,60000.0,Deisel,Individual,Manual,Second Owner,Renault,Duster 85PS Diesel RxL Plus,12.0,0.3,11.002116507732017
Maruti Swift Dzire Vdi BSIV,2011.0,215000.0,90000.0,Deisel,Individual,Manual,Fourth & Above Owner,Maruti,Swift Dzire Vdi BSIV,14.0,0.6,11.407576060361786
Hyundai Santro Xing XG,2004.0,155000.0,80000.0,Petrol,Individual,Manual,Second Owner,Hyundai,Santro Xing XG,21.0,0.8,11.289794413577894
Toyota Innova 2.5 G (Diesel) 8 Seater,2014.0,1000000.0,101000.0,Deisel,Individual,Manual,Second Owner,Toyota,Innova 2.5 G (Diesel) 8 Seater,11.0,0.3,11.522885696764481
Mahindra Bolero Power Plus SLX,2018.0,550000.0,44000.0,Deisel,Individual,Manual,First Owner,Mahindra,Bolero Power Plus SLX,7.0,0.0,10.691967639914864
